Times / Type,001___402376_Palo_Alto___main.xlsx,002___402377_Palo_Alto___main.xlsx,003___402379_Palo_Alto___main.xlsx,004___425696_Palo_Alto___off.xlsx,005___425697_Palo_Alto___main.xlsx,006___425897_Palo_Alto___on.xlsx,007___402380_Palo_Alto___main.xlsx,008___404529_East_Palo_Alto___main.xlsx,009___422116_East_Palo_Alto___main.xlsx,010___403059_East_Palo_Alto___off.xlsx,011___403060_East_Palo_Alto___on.xlsx,012___400859_East_Palo_Alto___main.xlsx,013___403061_East_Palo_Alto___on.xlsx,014___404533_East_Palo_Alto___main.xlsx,015___408267_East_Palo_Alto___on.xlsx,016___400981_East_Palo_Alto___main.xlsx,017___402398_East_Palo_Alto___main.xlsx,018___404534_Menlo_Park___main.xlsx,019___401474_Menlo_Park___main.xlsx,020___400388_Menlo_Park___main.xlsx,021___401927_Menlo_Park___main.xlsx,022___401653_Menlo_Park___main.xlsx,023___401872_Redwood_City___main.xlsx,024___405673_Redwood_City___main.xlsx,025___401874_Redwood_City___main.xlsx,026___403205_Redwood_City___off.xlsx,027___403206_Redwood_City___off.xlsx,028___405679_Redwood_City___main.xlsx,029___401835_Redwood_City___main.xlsx,030___404531_Redwood_City___main.xlsx,031___404532_Redwood_City___main.xlsx,032___410094_Redwood_City___off.xlsx,033___410095_Redwood_City___on.xlsx,034___401834_Redwood_City___main.xlsx,035___401833_Redwood_City___main.xlsx,036___410093_Redwood_City___on.xlsx,037___401929_Redwood_City___main.xlsx,038___401652_Redwood_City___main.xlsx,039___401882_Redwood_City___main.xlsx,040___412787_Redwood_City___on.xlsx,041___401832_Redwood_City___main.xlsx,042___412788_Redwood_City___on.xlsx,043___401869_Redwood_City___main.xlsx,044___401859_Belmont___main.xlsx,045___410111_Belmont___off.xlsx,046___410110_Belmont___on.xlsx,047___401910_Belmont___main.xlsx,048___401443_Belmont___main.xlsx,049___414212_Belmont___on.xlsx,050___402383_San_Mateo___main.xlsx,051___409888_San_Mateo___off.xlsx,052___401914_San_Mateo___main.xlsx,053___409676_San_Mateo___on.xlsx,054___410511_San_Mateo___on.xlsx,055___400661_San_Mateo___main.xlsx,056___400291_San_Mateo___main.xlsx,057___400107_San_Mateo___main.xlsx,058___400645_San_Mateo___main.xlsx,059___405859_San_Mateo___main.xlsx,060___405852_San_Mateo___on.xlsx,061___402385_San_Mateo___main.xlsx,062___402387_San_Mateo___main.xlsx,063___405828_San_Mateo___on.xlsx,064___405827_San_Mateo___main.xlsx,065___402389_San_Mateo___main.xlsx,066___428962_San_Mateo___main.xlsx,067___405847_San_Mateo___off.xlsx,068___405848_San_Mateo___main.xlsx,069___405845_San_Mateo___off.xlsx,070___405849_San_Mateo___on.xlsx,071___403261_San_Mateo___main.xlsx,072___400753_San_Mateo___main.xlsx,073___400720_San_Mateo___main.xlsx,074___401199_San_Mateo___main.xlsx,075___400935_San_Mateo___main.xlsx,076___403287_San_Mateo___off.xlsx,077___403288_San_Mateo___on.xlsx,078___400527_San_Mateo___main.xlsx,079___400007_San_Mateo___main.xlsx,080___400817_San_Mateo___main.xlsx,081___403086_San_Mateo___off.xlsx,082___400420_San_Mateo___main.xlsx,083___403087_San_Mateo___on.xlsx,084___400797_Burlingame___main.xlsx,085___422114_Burlingame___off.xlsx,086___403295_Burlingame___on.xlsx,087___400381_Burlingame___main.xlsx,088___400441_Burlingame___main.xlsx,089___403258_Burlingame___main.xlsx,090___412782_Burlingame___on.xlsx,091___412785_Burlingame___on.xlsx,092___401336_Millbrae___main.xlsx,093___400119_Millbrae___main.xlsx,094___405863_Millbrae___on.xlsx,095___401411_Millbrae___main.xlsx,096___400975_Millbrae___main.xlsx,097___413207_Millbrae___off.xlsx,098___413208_Millbrae___off.xlsx,099___413209_Millbrae___off.xlsx,100___413195_Millbrae___main.xlsx,101___413212_Millbrae___on.xlsx,102___400125_Millbrae___main.xlsx,103___400331_Millbrae___main.xlsx,104___400593_Millbrae___main.xlsx,105___405837_Millbrae___off.xlsx,106___400010_Millbrae___main.xlsx,107___405836_Millbrae___off.xlsx,108___405835_Millbrae___off.xlsx,109___405834_Millbrae___off.xlsx,110___405862_Millbrae___off.xlsx,111___400473_Millbrae___main.xlsx,112___400039_Millbrae___main.xlsx
9/27/24 7:00,3919,5440,5512,702,5380,636,5234,5379,4388,147,328,6492,768,6492,300,6492,6492,6490,4998,6058,4853,6492,6490,6490,5859,1043,262,5485,5244,6282,6349,865,2631,5213,6449,64,4536,6990,5002,176,4911,548,5029,6464,363,477,5521,5037,239,6219,710,5358,476,520,5597,6702,5671,4007,5421,1291,5482,6490,318,6493,6490,7841,105,6314,739,438,7964,7646,7274,6493,7126,596,660,6197,7307,8683,75,7916,71,4244,770,778,5929,6420,6490,0,0,6646,6492,0,6081,6136,136,288,966,5891,687,7039,6216,7337,482,4255,552,458,1964,209,4505,3643
9/27/24 8:00,4099,5638,5714,552,5539,1054,5419,5921,5476,129,322,6238,625,6238,316,6238,6238,6237,5219,6459,5079,6238,6237,6237,5589,1068,323,5520,5040,6165,6172,900,2513,5102,6082,81,4887,7236,5064,161,4872,699,5145,6186,548,563,5510,4917,324,6245,694,5485,576,527,5611,6621,5663,4072,5449,1189,5564,6237,405,6241,6237,7398,130,6632,937,453,7601,7896,7100,6241,6835,704,689,6144,7161,8761,95,7958,102,4292,841,954,5893,6274,6237,0,0,6785,6238,0,6188,6431,127,289,811,6445,704,7540,6623,7873,566,4572,542,325,2071,241,4772,3835
9/27/24 9:00,3394,4650,4660,634,4590,943,4494,5204,4846,76,283,6073,426,6073,244,6073,6073,6071,4174,5018,4076,6073,6071,6071,4291,827,290,4386,3921,4597,4273,632,838,4069,5391,73,4858,6029,4139,179,4030,687,4369,5521,443,555,4856,4227,240,5601,518,4657,469,487,4879,5503,4837,3754,4784,1064,5141,6071,184,6072,6071,7262,110,5705,675,408,7266,6851,6683,6072,6386,535,517,5344,6619,7714,74,7572,101,4147,649,844,5209,6139,6071,0,0,5907,6073,0,5483,5692,124,343,1207,5642,813,6997,5908,7283,626,4029,736,526,1845,226,4243,3490
9/27/24 10:00,3246,4702,4797,589,4692,810,4508,4859,4399,116,252,5938,405,5938,242,5938,5938,5935,4187,4943,4064,5938,5935,5935,4319,823,237,4631,3999,4710,4099,626,853,4634,5887,43,5004,6722,4622,177,4478,763,4920,5844,391,486,5087,4623,255,5986,580,4892,565,458,5184,5971,5204,4024,5241,928,5506,5935,133,5936,5935,7292,135,5546,650,336,7404,6811,6789,5936,6603,531,433,5314,6986,7347,69,7433,93,4200,685,738,4851,5881,5935,0,0,5541,5938,0,5105,5380,123,352,1242,5011,1262,6580,5487,6920,660,3726,678,522,1898,200,4007,3401
9/27/24 11:00,3590,5005,5118,453,5005,643,4980,5727,5889,67,187,5873,286,5873,164,5873,5873,5872,4819,5274,4734,5873,5872,5872,5145,545,91,4917,4750,5337,4564,453,706,5035,6082,40,5399,6649,5082,164,4829,611,5344,6071,252,397,5585,4992,184,6105,337,5466,403,309,5675,6680,4859,4808,5730,576,5848,5872,82,5871,5872,8004,100,5898,441,284,7180,7387,6734,5871,6749,383,315,5714,6964,7784,58,7410,94,4701,442,616,5297,6261,5872,0,0,5564,5873,0,5107,5861,77,275,723,5243,795,6361,5700,6544,447,3662,481,342,1356,137,3891,3342
9/27/24 12:00,3155,4493,4573,469,4534,1025,4383,5234,4949,95,276,5897,435,5897,254,5897,5897,5898,4180,4797,4044,5897,5898,5898,4608,775,162,4717,4227,4868,4197,616,1059,4891,6002,44,5863,7183,5001,233,4917,845,5428,6523,378,596,5658,4978,269,6230,1279,5225,635,454,5431,6349,5508,3986,5259,819,5456,5898,139,5898,5898,7147,165,5564,693,415,7402,6944,6831,5898,6735,603,517,5382,7103,7413,67,7562,131,4317,623,889,4944,5978,5898,0,0,5549,5897,0,5227,5549,148,526,1219,5183,1337,6839,5835,7221,648,3877,733,532,2128,176,3997,3504
9/30/24 6:00,4161,4903,4869,686,4816,327,4596,4336,3204,41,188,5920,414,5920,122,5920,5920,5919,4029,4902,3940,5920,5919,5919,3961,764,206,3888,3208,4053,4170,425,2023,3380,4321,18,2429,5655,4008,100,3883,333,3919,5470,223,277,4489,3824,97,5071,57,4208,304,312,4431,5064,4646,3484,4522,1489,4775,5919,117,5920,5919,7264,86,6332,278,239,7383,6795,6792,5920,6849,232,356,5617,7265,7574,60,7457,38,3776,573,443,5135,5906,5919,0,0,3295,5920,0,5133,4903,144,200,915,4748,827,6148,5270,6663,417,3718,382,397,1226,170,3964,3248
9/30/24 7:00,4714,5324,5498,695,5549,685,5192,5206,4295,118,307,6368,726,6368,273,6368,6368,6370,4968,6031,4835,6368,6370,6370,6110,998,253,5656,4910,6049,6205,797,2673,4465,5624,49,3633,7130,5167,167,5166,558,5376,6779,396,542,5795,5094,193,6095,157,5213,511,555,5504,6548,5560,4043,5466,1325,5519,6370,360,6370,6370,7676,120,6725,751,461,7652,7569,6956,6370,7177,539,665,6313,7283,8674,54,7910,82,4300,785,815,6039,6439,6370,0,0,4677,6368,0,6338,6423,122,240,1032,6371,750,7451,6653,7804,449,4716,643,543,1995,157,4927,3931
9/30/24 8:00,5055,5686,6001,588,5954,1145,5826,6598,6169,82,332,6066,518,6066,285,6066,6066,6061,4988,6246,4827,6066,6061,6061,5676,1009,312,5310,4601,5701,5858,822,1863,4561,5655,94,3863,7234,4997,190,4850,699,5188,6328,586,541,5459,4813,231,6014,209,5210,586,488,5361,6357,5396,3811,5028,1107,5213,6061,399,6063,6061,7075,113,6067,947,487,7116,7390,6627,6063,6600,641,726,5937,6743,8484,71,7774,65,4266,775,976,5839,6224,6061,0,0,4964,6066,0,6302,6556,131,279,803,6668,660,7678,6781,7945,461,4790,664,432,2082,206,4925,3947
9/30/24 9:00,4600,5283,5373,543,5347,890,5103,5497,4979,85,271,5873,386,5873,249,5873,5873,5874,4586,5643,4437,5873,5874,5874,4531,874,344,4331,3641,4706,4229,611,844,3241,4271,79,3793,6811,4463,184,4155,653,4501,5570,449,502,4914,4123,266,5484,125,4397,476,482,4823,5721,5001,3684,4799,1075,5043,5874,163,5872,5874,6700,123,5602,682,375,6912,6987,6668,5872,6480,478,495,5515,6631,7870,67,7649,103,4068,704,765,5333,5979,5874,0,0,4978,5873,0,5693,5894,144,320,1141,5653,805,6932,5875,7276,538,4201,821,535,1749,199,4296,3698
9/30/24 10:00,4316,5143,5045,534,5011,795,4801,5268,4661,105,242,5696,405,5696,205,5696,5696,5697,4459,5298,4371,5696,5697,5697,4469,788,220,4298,3572,4617,4108,620,932,4553,5560,59,3900,6988,4620,176,4358,704,4808,5801,428,495,4979,4452,249,5957,159,4831,491,396,5243,5875,5220,3879,5097,986,5301,5697,149,5699,5697,7233,128,6298,578,321,7671,7085,7143,5699,6775,513,451,5309,7219,7556,95,7843,123,4209,678,727,4927,5948,5697,0,0,4890,5696,0,5223,5432,100,376,1160,5142,1309,6828,5751,7228,579,4000,792,521,1814,180,4271,3656
9/30/24 11:00,3942,4883,4650,574,4530,832,4327,4852,4370,96,238,5499,432,5499,231,5499,5499,5495,4114,4755,3994,5499,5495,5495,3972,738,137,3892,3165,4274,3813,567,953,4337,5307,46,4159,6648,4424,201,4152,737,4676,5761,370,528,4813,4269,274,5596,181,4405,533,430,4919,5866,5164,3905,5082,846,5350,5495,114,5495,5495,6883,119,5963,570,364,7302,6782,6836,5495,6595,526,419,5135,6820,7155,65,7417,123,4113,634,750,4733,5800,5495,0,0,5294,5499,0,5049,5201,143,339,1240,4970,1362,6655,5512,6949,646,3822,720,466,1912,167,3957,3472
9/30/24 12:00,3933,4990,4617,541,4550,932,4339,5190,4821,88,247,5481,473,5481,243,5481,5481,5477,4210,4993,4091,5481,5477,5477,4140,821,143,4043,3328,4539,3977,606,968,4454,5475,46,4440,7178,4633,239,4380,801,4972,5990,383,583,5157,4573,237,5882,218,4525,526,430,5230,5952,5343,3894,5094,776,5321,5477,119,5481,5477,7010,160,5968,635,384,7148,6568,6705,5481,6232,553,407,4808,6641,6897,68,7456,112,4055,631,791,4442,5642,5477,0,0,5193,5481,0,4889,5039,161,403,1184,4684,1360,6482,5360,6649,597,3549,774,543,2069,160,3658,3371
10/1/24 6:00,3406,4935,5032,711,4953,335,4713,4296,2824,39,141,6029,379,6029,111,6029,6029,6029,3433,4049,3321,6029,6029,6029,4376,754,217,4555,4028,4240,4416,448,3161,4344,5505,20,2911,4671,3497,119,4001,318,4131,5560,227,289,4599,3897,105,4785,447,4039,338,314,3790,3972,3837,2917,3637,1178,4009,6029,126,6030,6029,7301,78,5714,297,232,6575,5596,5587,6030,5589,202,309,4605,6035,6288,58,6119,31,3149,450,391,4208,4837,6029,0,0,5805,6029,0,4501,4258,156,195,711,4991,612,6191,5385,6719,347,3820,296,339,1279,158,4188,2990
10/1/24 7:00,4113,5635,5717,718,5638,733,5376,5279,4287,100,330,6465,798,6465,319,6465,6465,6463,5234,6356,5114,6465,6463,6463,6258,1032,280,5937,5583,6463,6172,848,2828,5614,6799,68,4510,7507,5357,189,5253,644,5385,6814,363,545,5904,5312,252,6278,178,5332,571,600,5562,6890,5826,4074,5547,1280,5566,6463,379,6464,6463,7768,120,6762,725,467,7979,8041,7411,6464,7300,538,720,6501,7425,8979,61,8189,86,4450,846,821,6292,6607,6463,0,0,7324,6465,0,6842,6889,137,197,781,6651,599,7540,6860,7997,385,4918,431,460,1924,160,5231,4058
10/1/24 8:00,4713,6211,6279,613,6292,1118,6066,6696,6276,123,339,6186,615,6186,365,6186,6186,6185,5324,6711,5144,6186,6185,6185,6269,1034,315,6094,5575,6498,6099,905,2582,5603,6618,116,5010,7391,5349,173,5266,752,5484,6596,573,576,5892,4082,260,4857,265,4107,434,429,4716,6858,5590,3916,5286,1073,5353,6185,384,6183,6185,5712,96,5089,760,408,6941,7731,6921,6183,6781,667,787,6279,7071,8977,96,8158,109,4402,784,1129,6237,6577,6185,0,0,7424,6186,0,6773,7173,104,233,624,6846,544,6652,5446,6870,452,4797,377,355,2054,189,4084,3702
10/1/24 9:00,4144,5602,5662,656,5611,990,5392,5747,5216,75,304,5976,381,5976,246,5976,5976,5974,4949,6103,4799,5976,5974,5974,5045,1003,356,5257,4616,5312,5285,675,842,5025,6161,73,4343,6810,4786,183,4624,694,4904,5978,533,531,5299,3470,191,4400,196,3563,309,380,3935,5809,4822,3675,4937,825,5027,5974,140,5979,5974,5308,87,4376,693,312,6922,7253,6833,5979,6521,520,486,5731,6786,8194,80,7862,107,4043,706,909,5587,6085,5974,0,0,6543,5976,0,6030,6390,110,264,914,6026,705,6040,4712,6400,462,4487,547,429,1863,163,3510,3427
10/1/24 10:00,3931,5477,5525,561,5511,858,5243,5352,4834,81,251,5702,370,5702,210,5702,5702,5703,4457,5394,4362,5702,5703,5703,5006,940,276,5215,4572,5303,5322,677,910,5101,6206,63,4134,7170,4974,188,4773,678,5330,6126,487,473,5360,3235,160,4231,155,3148,331,300,4183,6127,5349,4119,5447,1159,5622,5703,110,5705,5703,5680,87,4296,492,240,7709,7715,7546,5705,7080,557,462,5858,7568,8449,75,8675,111,4198,733,769,5447,6165,5703,0,0,5594,5702,0,5742,5998,130,389,1028,5601,1053,5704,4188,6068,571,4113,627,487,2027,131,2911,3109
10/1/24 11:00,3357,4954,5069,562,4960,984,4742,5188,4764,97,263,5489,420,5489,248,5489,5489,5488,4411,5080,4304,5489,5488,5488,4394,827,188,4769,4084,4878,5058,631,1018,4819,6152,59,4262,7163,4770,222,4551,804,5063,6160,477,561,5362,3126,175,4201,139,3104,347,311,4057,5960,5258,3825,5067,938,5230,5488,89,5493,5488,5235,100,3869,405,266,7096,6989,6923,5493,6560,540,435,5324,7112,7444,60,7609,104,3966,633,796,4914,5844,5488,0,0,5379,5489,0,5159,5392,150,388,931,5249,908,5256,3636,5518,606,3692,602,498,1878,115,2505,2806
10/1/24 12:00,3146,4713,4786,583,4698,940,4518,5279,4904,76,275,5433,423,5433,259,5433,5433,5430,4232,4957,4105,5433,5430,5430,4319,797,166,4494,3991,4934,5019,611,1056,4577,5954,36,4654,6971,4675,203,4477,821,5117,5961,398,577,5128,4474,233,5703,202,4412,569,396,5014,6088,5368,3962,5160,816,5410,5430,122,5433,5430,6714,141,5025,625,383,7394,6810,6803,5433,6410,611,418,5088,6796,7101,83,7455,119,4053,644,881,4631,5655,5430,0,0,5164,5433,0,4975,5284,135,426,1050,4914,1130,6254,5044,6433,570,3432,746,534,2046,167,3401,3127
10/2/24 6:00,3398,4988,5099,735,5002,299,4750,4478,3427,42,191,6108,443,6108,139,6108,6108,6108,4347,5131,4271,6108,6108,6108,480,771,201,4575,3256,4274,3323,429,2207,4216,5637,24,2488,6094,4199,112,3990,332,4004,5693,245,300,4808,3939,109,5058,55,4286,328,305,4400,5135,4692,3434,4562,1448,4702,6108,142,6110,6108,7300,86,5876,281,270,7764,7107,7151,6110,6939,238,364,5773,7454,7920,66,7755,56,3799,599,463,5323,5832,6108,0,0,5488,6108,0,5434,5185,148,229,719,5083,567,6269,5467,6716,385,3832,316,327,1257,159,3926,3203
10/2/24 7:00,4081,5595,5701,715,5653,736,5375,5262,4405,102,319,6597,814,6597,337,6597,6597,6600,5261,6471,5108,6597,6600,6600,480,1080,301,5936,4196,6249,4707,871,2561,5385,6939,69,3624,7598,5418,208,5275,607,5509,6852,417,495,5906,5300,241,6366,143,5432,589,570,5661,6977,5862,4109,5593,1346,5613,6600,361,6602,6600,7620,117,6763,779,487,7765,7873,7176,6602,7272,513,707,6450,7421,8995,82,8279,93,4386,825,872,6211,6530,6600,0,0,6954,6597,0,6453,6706,131,245,759,6593,571,7610,6762,7964,420,4767,413,475,2096,164,4986,3888
10/2/24 8:00,3275,4015,3660,462,4047,1348,3999,5077,4903,87,294,6302,602,6302,315,6302,6302,6306,4371,5371,4209,6302,6306,6306,480,934,253,5404,3835,5710,4362,878,1966,5063,6634,111,3829,6805,4848,180,4802,747,5087,6143,576,574,5446,4875,349,6195,233,5391,578,533,5504,6525,5550,3855,5127,1101,5270,6306,456,6303,6306,6945,123,6497,993,460,6988,7572,6881,6303,6750,674,747,6174,6789,8696,69,8024,92,4438,726,1061,6170,6429,6306,0,0,7158,6302,0,6694,7072,126,203,623,6966,524,7838,6976,8119,452,4851,400,358,2139,243,4975,3908
10/2/24 9:00,4110,5668,5605,562,5685,1328,5567,6342,6112,66,303,6118,365,6118,245,6118,6118,6121,4635,5799,4492,6118,6121,6121,480,965,435,5332,3695,4908,4224,676,996,5166,6463,77,3657,6736,4676,168,4559,682,4986,5763,510,502,5229,4546,300,5828,217,4801,547,550,4912,5522,4820,3534,4567,1161,4840,6121,160,6115,6121,7302,108,6039,695,377,7239,7028,6607,6115,6168,521,516,5469,6151,7821,101,7573,111,4039,661,796,5382,5873,6121,0,0,6500,6118,0,5790,6018,113,234,948,6117,754,7293,6324,7650,484,4468,590,457,1858,227,4655,3613
10/2/24 10:00,3714,5230,5300,614,5203,847,4969,5318,4857,86,206,5901,411,5901,230,5901,5901,5904,4404,5266,4278,5901,5904,5904,480,867,248,4916,3461,4490,4256,608,861,5002,6378,45,3565,7182,4789,194,4469,685,4859,5908,524,510,5188,4521,258,5972,174,4920,509,444,5196,5859,5165,3858,5044,1170,5273,5904,130,5905,5904,7531,135,5859,572,344,8001,7464,7399,5905,6595,526,469,5533,6856,8069,81,7929,84,4261,696,741,5348,6063,5904,0,0,5657,5901,0,5563,5893,137,400,893,5535,927,6746,5715,6965,605,4035,563,482,1937,196,4160,3584
10/2/24 11:00,3311,4932,5048,540,4940,959,4712,5199,4758,104,281,5667,467,5667,229,5667,5667,5668,4254,5170,4133,5667,5668,5668,480,823,194,4803,3366,4398,4230,606,977,5058,6515,39,3724,7292,4951,246,4701,777,5163,6324,471,481,5419,4760,255,6189,187,5072,540,459,5390,6194,5399,4001,5303,950,5468,5668,138,5665,5668,7532,126,5833,618,357,7761,7175,7135,5665,6888,540,462,5571,7289,7585,83,7896,84,4308,629,777,5112,6110,5668,0,0,5413,5667,0,5213,5475,148,402,1024,5058,968,6591,5460,6749,629,3492,584,467,1894,206,3804,3303
10/2/24 12:00,2700,3867,4013,549,3921,932,3858,4875,4992,85,438,5606,521,5606,257,5606,5606,5603,3777,4465,3659,5606,5603,5603,480,717,151,4296,3103,4195,3894,625,1006,4528,6061,51,4025,6929,4628,254,4407,833,4951,6004,409,608,5129,4423,281,5991,206,4886,667,453,5287,6051,5328,3866,5047,880,5280,5603,167,5599,5603,7053,179,5298,705,400,7269,6705,6770,5599,6327,537,396,5033,6816,7068,59,7418,112,4097,631,829,4614,5636,5603,0,0,5244,5606,0,5036,5246,139,416,921,4607,1023,6477,5445,6654,576,3292,640,508,2032,199,3747,3298
10/3/24 6:00,3369,4981,5077,713,5005,354,4728,4405,3295,38,184,6140,442,6140,133,6140,6140,6140,4303,5142,4202,6140,6140,6140,6140,788,222,4598,4477,5029,4752,455,1890,4429,5763,26,3235,5910,4155,105,4003,340,4156,5648,256,312,4665,4008,103,5184,345,4348,323,285,4414,5057,4706,3471,4476,1495,4753,6140,128,6141,6140,7310,90,5921,266,253,7811,7157,7189,6141,6772,252,404,5725,7357,7901,68,7637,50,3921,555,467,5320,6041,6140,0,0,0,6140,0,5479,5276,153,205,851,5050,662,6296,5488,6758,433,3868,326,397,1260,170,4206,3302
10/3/24 7:00,4227,5740,5790,708,5770,680,5483,5284,4329,91,307,6591,735,6591,305,6591,6591,6596,5071,6212,4962,6591,6596,6596,6596,1007,304,5967,5399,6432,5875,808,3962,5585,7206,69,4689,7370,5356,163,5293,616,5486,6669,419,545,5906,5293,249,6320,742,5684,562,534,5598,6767,5631,4022,5458,1264,5489,6596,367,6598,6596,7493,128,6793,810,469,7748,7915,7180,6598,6963,533,743,6388,7418,8841,82,7942,79,4280,836,798,6128,6385,6596,0,0,0,6591,0,6323,6484,156,268,801,6562,615,7532,6719,8003,477,4738,451,535,2081,203,4937,3850
10/3/24 8:00,4490,5907,6002,540,6009,1226,5790,6650,6453,110,386,6295,610,6295,353,6295,6295,6295,5214,6585,5010,6295,6295,6295,6295,1082,326,5987,5451,6466,5949,883,1386,5496,7106,93,4979,7551,5361,185,5196,771,5460,6584,623,566,5902,5028,312,6084,969,5397,575,534,5556,6960,5730,3984,5376,1127,5446,6295,431,6295,6295,6918,109,6359,908,475,7178,7773,6960,6295,6802,630,767,6284,6940,8926,83,8092,103,4472,753,1069,6249,6526,6295,0,0,0,6295,0,6662,6958,178,371,676,6839,503,7570,6595,7907,477,4705,415,439,2207,230,4614,3802
10/3/24 9:00,4014,5552,5580,630,5615,1007,5417,5904,5430,86,264,6165,426,6165,261,6165,6165,6166,4937,6203,4739,6165,6166,6166,6166,923,422,5341,4949,5673,5447,664,898,5217,6715,73,4776,7167,4943,201,4693,686,5208,6034,498,532,5305,4756,283,6048,840,5015,504,487,5375,6322,5390,3785,4991,1196,5175,6166,180,6168,6166,7042,103,6153,871,379,7176,7370,6840,6168,6542,522,508,5877,6552,8485,78,8105,91,4262,656,858,5732,6323,6166,0,0,0,6165,0,5966,6267,154,343,976,6011,733,7178,6133,7481,597,4218,580,504,1977,257,4386,3512
10/3/24 10:00,3781,5348,5397,477,5372,814,5129,5440,4864,139,226,5937,451,5937,218,5937,5937,5933,4493,5404,4380,5937,5933,5933,5933,862,254,4807,4657,5158,5429,636,940,4971,6518,65,4689,6928,4749,213,4522,708,4951,6061,450,496,5231,4667,248,5893,743,4859,502,475,5217,6142,5345,3898,5170,1144,5330,5933,134,5935,5933,7676,130,6010,615,358,7975,7485,7346,5935,6881,521,454,5654,7457,8118,76,8198,105,4354,687,830,5377,6158,5933,0,0,0,5937,0,5680,5863,136,409,967,5600,989,7078,5959,7401,621,4122,658,537,1956,226,4295,3664
10/3/24 11:00,3486,4955,5046,566,4974,921,4757,5280,4871,121,247,5702,445,5702,213,5702,5702,5708,4425,5118,4292,5702,5708,5708,5708,844,220,4623,4422,5007,5284,593,1038,4838,6533,55,4920,7414,4904,206,4603,794,5130,6167,444,558,5370,4732,262,6022,819,4985,558,443,5333,6234,5446,4100,5368,1056,5600,5708,121,5713,5708,7605,147,5809,620,412,7840,7371,7283,5713,6968,571,447,5615,7385,7819,84,7907,110,4396,597,833,5203,6301,5708,0,0,0,5702,0,5415,5552,149,383,1138,5299,984,6694,5577,6798,658,3697,626,549,2023,188,3851,3341
10/3/24 12:00,3302,4946,5034,588,4935,982,4743,5374,4988,100,266,5664,436,5664,225,5664,5664,5660,4123,4873,4003,5664,5660,5660,5660,805,164,4570,4478,5012,5191,618,1057,4772,6295,52,5331,6973,4720,243,4560,846,4985,6323,387,578,5360,4784,280,6259,330,5124,591,478,5343,6016,5314,3833,5019,864,5244,5660,123,5662,5660,7232,166,5508,652,399,7477,6816,6903,5662,6322,549,424,5131,7021,7265,64,7703,127,4114,659,768,4681,5651,5660,0,0,0,5664,0,5094,5166,140,392,1060,5043,1066,6698,5519,6909,647,3542,776,582,2152,181,3673,3259
10/4/24 6:00,3249,4886,4853,671,4788,303,4559,4453,3329,59,166,5804,439,5804,140,5804,5804,5801,4069,4853,3974,5804,5801,5801,5801,746,211,4260,4213,4739,4564,399,1959,4180,5509,30,3145,5739,4038,107,3848,303,3987,5478,228,262,5131,3824,114,4947,346,4142,278,286,4346,5022,4633,3412,4397,1473,4670,5801,130,5804,5801,7045,91,5503,294,265,7387,6835,6857,5804,6515,244,372,5490,7335,7560,69,7525,45,3715,544,421,4990,5747,5801,0,0,5133,5804,0,5036,4983,144,269,917,4654,711,5877,5032,6305,467,3585,364,388,1161,181,3827,3155
10/4/24 7:00,3934,5155,5431,756,5359,650,5115,5160,4417,119,313,6492,807,6492,292,6492,6492,6490,5063,6173,4953,6492,6490,6490,6490,941,253,5497,5328,6215,5646,862,2459,5184,6580,66,4536,6994,4914,176,4698,546,4917,6306,361,525,6009,4829,214,5992,661,5036,518,486,5386,6640,5625,4050,5376,1270,5539,6490,294,6493,6490,7949,98,6207,650,449,8150,7770,7461,6493,7374,565,640,6254,7868,8797,82,8211,93,4374,792,737,6038,6546,6490,0,0,6716,6492,0,6083,6415,113,266,862,6019,638,7108,6162,7425,477,4239,478,507,2008,183,4472,3630
10/4/24 8:00,4184,5444,5721,585,5734,1102,5525,6074,5638,117,311,6238,572,6238,303,6238,6238,6237,5037,6185,4913,6238,6237,6237,6237,1043,340,5566,5203,6123,5622,937,1830,5299,6684,82,4887,6571,4836,203,4756,700,4939,6205,511,539,5986,4871,293,6096,854,5383,559,534,5463,6563,5535,3974,5283,1181,5429,6237,278,6241,6237,7394,123,6400,754,470,7808,7813,7228,6241,6616,663,646,5956,6698,8435,75,7731,88,4287,763,917,5842,6267,6237,0,0,6848,6238,0,6229,6451,110,368,803,6319,597,7389,6401,7719,494,4361,496,431,2121,233,4536,3653
10/4/24 9:00,3551,5191,5216,596,5149,905,4903,5282,4747,106,238,6073,439,6073,268,6073,6073,6071,4613,5494,4513,6073,6071,6071,6071,844,318,4713,4470,5264,5149,618,866,4735,6379,67,4858,6544,4464,184,4242,687,4568,5736,416,545,5723,4433,245,5814,731,4818,512,466,5061,5950,5102,3662,4771,962,5017,6071,162,6072,6071,5446,135,5118,876,355,5410,5744,5043,6072,4499,442,552,4491,4987,6229,45,6217,181,3488,436,872,4398,5115,6071,0,0,6051,6073,0,4736,4845,92,292,1033,4670,779,6109,5094,6459,496,3457,625,478,1491,208,3722,3063
